individual_id,species,population,river,habitat,TL_mm,landmark,x,y
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,125.33050078288781,4,0.2045,0.6319
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,112.63647970846736,5,0.2871,0.7902
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,121.75852664527812,6,0.2935,0.2758
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,125.91078453196708,7,0.4429,0.8786
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,138.60746579415692,8,0.5341,0.1402
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,133.57778172096133,9,0.728,0.6268
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,105.11149386879967,10,0.7543,0.4433
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,117.03869396188446,11,0.9628,0.7627
Astya_Neg_02,Astyanax_bimaculatus,Negro,Negro,slow,140.6696485568212,12,0.9788,0.237
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,94.39317634906494,1,-0.0041,0.6095
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,101.92337357736929,2,0.1174,0.433
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,144.0997848220731,3,0.1576,0.6189
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,101.88992159643207,4,0.2179,0.6281
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,133.65190473931756,5,0.3449,0.792
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,116.30196847580169,6,0.3303,0.2996
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,109.4395026207049,7,0.453,0.856
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,118.357530463865,8,0.5494,0.1452
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,138.4765012687962,9,0.7759,0.6125
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,140.89645490083365,10,0.7908,0.4208
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,118.72088535362623,11,1.052,0.764
Astya_Neg_03,Astyanax_bimaculatus,Negro,Negro,slow,98.04242254513683,12,1.0271,0.2183
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,143.78327663054878,1,0.0017,0.5949
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,121.77289938323305,2,0.1039,0.4379
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,115.37651604127566,3,0.1298,0.6242
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,113.98010867785688,4,0.2316,0.6382
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,143.94325751235985,5,0.3409,0.7817
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,120.77966515191144,6,0.3148,0.2865
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,135.22836484169414,7,0.4755,0.8601
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,143.63424075308933,8,0.6076,0.1499
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,115.97505665543403,9,0.8351,0.6187
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,100.78463821646052,10,0.8343,0.4524
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,100.06433858277374,11,1.1031,0.7649
Astya_Neg_04,Astyanax_bimaculatus,Negro,Negro,slow,106.0068858455164,12,1.0972,0.2208
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,126.56810099282157,1,0.0058,0.5924
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,100.02292077339716,2,0.0956,0.4509
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,103.97378996198543,3,0.1511,0.6183
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,125.88509271199632,4,0.1935,0.6296
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,106.21568760698494,5,0.3312,0.7973
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,121.77927635272059,6,0.3264,0.3153
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,114.72317839999063,7,0.5226,0.8603
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,122.11295208638596,8,0.586,0.1545
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,99.54275046866405,9,0.8434,0.6446
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,120.30712016793868,10,0.8201,0.4154
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,114.4103064427594,11,1.1104,0.7813
Astya_Neg_05,Astyanax_bimaculatus,Negro,Negro,slow,96.09407234738032,12,1.1235,0.2233
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,103.38421995096212,1,-0.0257,0.605
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,109.92737860034279,2,0.0917,0.4642
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,103.87149790906156,3,0.133,0.6086
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,109.19230527424384,4,0.2196,0.6366
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,97.1722969513656,5,0.2971,0.8012
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,104.82865850438374,6,0.3085,0.2631
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,138.0935472711572,7,0.4463,0.86
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,118.7536378500758,8,0.5532,0.1458
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,140.10597922887084,9,0.7427,0.6209
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,123.93211915662845,10,0.7495,0.4279
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,123.31266567914636,11,0.9891,0.7688
Astya_Neg_06,Astyanax_bimaculatus,Negro,Negro,slow,95.23743036041958,12,1.0194,0.2339
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,143.87721457261273,1,0.0127,0.6007
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,128.6736808811909,2,0.1156,0.452
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,97.71489828967965,3,0.1417,0.633
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,98.30268002015039,4,0.1857,0.6405
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,122.85477064035521,5,0.3041,0.7872
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,99.64976604857212,6,0.3177,0.2772
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,107.97264499214964,7,0.4463,0.8714
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,118.30839491561186,8,0.5518,0.1468
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,137.93417576022645,9,0.7694,0.6285
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,111.34367723585102,10,0.7435,0.4015
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,110.56199428678616,11,1.0214,0.7462
Astya_Neg_07,Astyanax_bimaculatus,Negro,Negro,slow,125.23037104640771,12,1.0042,0.2262
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,94.34321360535893,1,-0.0123,0.5993
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,99.41680623172405,2,0.1244,0.445
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,125.54525216913163,3,0.1471,0.643
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,136.96585936552594,4,0.1882,0.6276
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,141.28619174534685,5,0.289,0.8312
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,117.4092410871885,6,0.2929,0.2833
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,128.899955577353,7,0.4336,0.8748
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,118.78799720051384,8,0.5457,0.1595
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,107.53016266762765,9,0.7218,0.6273
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,133.76170479420838,10,0.7337,0.4181
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,93.60380727594695,11,0.9695,0.7688
Astya_Neg_08,Astyanax_bimaculatus,Negro,Negro,slow,137.34165546653622,12,1.013,0.2514
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,108.77706253137765,1,0.0034,0.6097
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,131.99293213372624,2,0.0894,0.4526
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,142.63341570369712,3,0.1441,0.6451
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,129.38420891971967,4,0.1968,0.612
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,124.0441190169936,5,0.2713,0.7945
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,132.08842115370385,6,0.312,0.3029
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,127.46517410645156,7,0.4275,0.8586
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,131.58531581448085,8,0.5407,0.1411
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,117.38206135470675,9,0.691,0.6259
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,140.5697177739648,10,0.722,0.3981
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,119.57362278993061,11,0.9534,0.7692
Astya_Neg_09,Astyanax_bimaculatus,Negro,Negro,slow,103.9738786660877,12,0.953,0.2383
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,141.59388926550653,1,0.0165,0.5984
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,107.71201560939703,2,0.1182,0.4308
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,102.29552189900036,3,0.1493,0.6375
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,107.60638917891646,4,0.2424,0.6163
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,111.70554737922602,5,0.3457,0.8123
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,118.50302610089697,6,0.3478,0.2773
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,134.3851624998376,7,0.5047,0.8663
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,97.40300817869651,8,0.6387,0.1618
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,97.38232782941694,9,0.846,0.6168
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,104.19974829031264,10,0.8348,0.4297
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,95.57332816023644,11,1.1185,0.7545
Astya_Neg_10,Astyanax_bimaculatus,Negro,Negro,slow,123.37383095785411,12,1.1088,0.2178
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,138.8286314623246,1,0.0295,0.6133
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,139.99411013519628,2,0.0795,0.4813
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,109.7026625564551,3,0.1498,0.6304
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,108.18756965133699,4,0.2102,0.6269
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,98.13107192508787,5,0.3122,0.8007
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,101.20093719122416,6,0.3022,0.3174
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,118.01826319727687,7,0.4901,0.8579
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,99.84134271766249,8,0.6103,0.1806
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,134.45048234766378,9,0.8052,0.5996
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,128.2449377716964,10,0.7901,0.4001
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,141.10963668639982,11,1.0784,0.7692
Astya_Neg_11,Astyanax_bimaculatus,Negro,Negro,slow,139.48283648259425,12,1.097,0.2366
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,138.17418822029734,1,0.0051,0.6114
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,101.72838135789966,2,0.0901,0.4537
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,111.89333900434674,3,0.1354,0.6272
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,130.59680977788335,4,0.1992,0.6268
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,142.9334033949769,5,0.3126,0.8192
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,127.13014140351596,6,0.3041,0.3042
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,115.71971162842026,7,0.4692,0.8651
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,120.5017772604956,8,0.5433,0.1718
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,127.06615137140975,9,0.767,0.6166
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,140.87804850619366,10,0.7617,0.4181
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,117.68548973375533,11,1.0499,0.7606
Astya_Neg_12,Astyanax_bimaculatus,Negro,Negro,slow,113.48500891569844,12,1.0251,0.2516
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,407.85078945845214,1,-0.0006,0.1051
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,275.2475920545743,2,0.1215,0.4257
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,404.24454688299187,3,0.1332,0.6312
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,346.35374333588,4,0.1905,0.6124
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,363.9549282514581,5,0.3433,0.7269
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,290.489170828328,6,0.3178,0.3695
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,396.1072864588363,7,0.529,0.7338
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,280.7050620553129,8,0.6545,0.2464
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,420.7873320314155,9,0.9025,0.6271
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,404.25238383427666,10,0.8693,0.4408
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,291.5363352015463,11,1.1729,0.687
Hypos_Tap_01,Hypostomus_plecostomus,Tapajos,Tapajos,fast,417.1675995310886,12,1.1731,0.2971
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,306.3387646858618,1,0.017,0.0808
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,383.7473702177962,2,0.1059,0.4588
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,302.35782203609506,3,0.1248,0.6217
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,403.01524742707545,4,0.2089,0.6253
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,324.4103986517839,5,0.2993,0.7036
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,326.9049223444386,6,0.3099,0.367
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,389.36556527563584,7,0.4813,0.7411
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,407.12169300833835,8,0.6087,0.2725
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,419.9847417184658,9,0.8353,0.5873
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,396.1132788688608,10,0.8343,0.4204
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,383.2598469993127,11,1.0911,0.7044
Hypos_Tap_02,Hypostomus_plecostomus,Tapajos,Tapajos,fast,318.0240196163405,12,1.0523,0.2974
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,286.6299033130051,1,-0.0138,0.1004
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,403.33974213923483,2,0.0895,0.4449
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,396.98904741602485,3,0.1362,0.618
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,386.9894308232391,4,0.2257,0.6156
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,319.780144849886,5,0.3097,0.721
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,378.28075395995995,6,0.2972,0.3765
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,295.2302848412667,7,0.5108,0.7465
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,388.05255136499966,8,0.6173,0.2519
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,363.873232395821,9,0.8192,0.6304
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,357.68469659833954,10,0.8288,0.4329
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,275.99114921968896,11,1.0925,0.6804
Hypos_Tap_03,Hypostomus_plecostomus,Tapajos,Tapajos,fast,410.23853547903036,12,1.0893,0.3244
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,359.6144935585078,1,0.0125,0.0983
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,332.48108501070396,2,0.1141,0.4821
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,358.9329804936611,3,0.1511,0.6378
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,318.9080721035972,4,0.263,0.641
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,325.1220872093156,5,0.3714,0.7384
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,403.6694280818028,6,0.3621,0.3704
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,349.4943744394356,7,0.5899,0.7666
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,410.7510316335728,8,0.7249,0.2661
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,376.93887037406745,9,0.9387,0.6157
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,347.8395204415768,10,0.9288,0.3899
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,369.81453873699337,11,1.2613,0.71
Hypos_Tap_04,Hypostomus_plecostomus,Tapajos,Tapajos,fast,333.5216587156049,12,1.2435,0.2799
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,372.1147241092411,1,0.0001,0.1013
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,389.80190530312933,2,0.1172,0.4547
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,304.4849591012622,3,0.1354,0.6196
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,309.45489555368147,4,0.2355,0.6339
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,305.603473557938,5,0.3336,0.7066
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,285.8218271729821,6,0.3385,0.3467
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,418.8902474963576,7,0.5525,0.7655
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,328.431694807141,8,0.6759,0.2728
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,291.196620424432,9,0.8777,0.6193
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,332.1425128549597,10,0.9023,0.4249
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,409.4592819295191,11,1.1484,0.7012
Hypos_Tap_05,Hypostomus_plecostomus,Tapajos,Tapajos,fast,406.6943890306334,12,1.1786,0.3145
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,342.83354026731075,1,-0.0021,0.1043
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,338.5092077457124,2,0.1044,0.4497
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,318.06611243149234,3,0.1326,0.6356
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,341.15005574866643,4,0.195,0.6133
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,391.6857363096283,5,0.2948,0.6988
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,398.44121140722507,6,0.3017,0.3614
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,411.6506464311591,7,0.5044,0.7722
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,393.83478248268784,8,0.598,0.2758
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,414.07915537550355,9,0.832,0.6106
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,342.669682688262,10,0.8237,0.4118
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,354.736604884063,11,1.0864,0.6944
Hypos_Tap_06,Hypostomus_plecostomus,Tapajos,Tapajos,fast,359.0494864097051,12,1.0748,0.3084
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,293.77374589722774,1,-0.016,0.09
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,320.9644974657549,2,0.1255,0.4473
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,351.28385034957194,3,0.1508,0.6187
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,304.4356390325422,4,0.2175,0.6013
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,331.4543424236015,5,0.3522,0.7087
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,280.6859039063012,6,0.3705,0.3305
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,377.2224354006396,7,0.5865,0.7599
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,298.49296945731373,8,0.7094,0.2954
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,324.4321278596121,9,0.9464,0.6258
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,355.77923924046735,10,0.9487,0.4121
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,415.3246644913763,11,1.2236,0.6894
Hypos_Tap_07,Hypostomus_plecostomus,Tapajos,Tapajos,fast,303.87473187436746,12,1.2131,0.2953
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,343.75115055474794,1,-0.0107,0.1073
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,335.1152098562742,2,0.1154,0.4532
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,330.6595072176702,3,0.1438,0.6188
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,394.18690974766855,4,0.2322,0.6095
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,402.15773220271535,5,0.3358,0.719
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,386.73289663974856,6,0.3185,0.3672
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,380.66223876733136,7,0.5575,0.7327
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,375.31977554442267,8,0.6514,0.2684
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,292.5230924382959,9,0.8569,0.6113
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,292.1990355998417,10,0.8855,0.4177
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,300.41700426558185,11,1.1592,0.6983
Hypos_Tap_08,Hypostomus_plecostomus,Tapajos,Tapajos,fast,333.4787632944806,12,1.1724,0.2984
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,290.7626649777761,1,-0.0065,0.1091
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,294.87260374663424,2,0.0989,0.4718
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,412.1323050555654,3,0.1191,0.6272
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,307.82672285778864,4,0.219,0.6221
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,339.6519750265602,5,0.3206,0.7056
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,388.0531324216921,6,0.3292,0.3613
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,381.18755428108983,7,0.523,0.7713
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,347.0803295474353,8,0.6348,0.2598
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,418.71819498411116,9,0.8491,0.6325
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,393.03263560294977,10,0.8544,0.418
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,393.39899824419484,11,1.1349,0.698
Hypos_Tap_09,Hypostomus_plecostomus,Tapajos,Tapajos,fast,351.60759679575284,12,1.1383,0.2932
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,295.48130385292666,1,0.0004,0.0957
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,284.01500199207527,2,0.1153,0.4662
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,358.15156390546247,3,0.1207,0.6263
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,420.98965577056936,4,0.2072,0.6207
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,412.882030405654,5,0.3231,0.7036
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,394.09205393042146,6,0.3411,0.3491
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,337.47766771340963,7,0.5363,0.736
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,412.8863098084661,8,0.6397,0.2653
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,321.27186981024295,9,0.8657,0.6147
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,320.8433039582004,10,0.8865,0.416
Hypos_Tap_10,Hypostomus_plecostomus,Tapajos,Tapajos,fast,285.1691088336792,11,1.1308,0.6959
